NMEAzigzagportalegre200.json,4559,2169,
NMEArossio-fortios200.json,5361,2292,
NMEArossio-urra200.json,10668,3414,
NMEAzigzagfortios200.json,5359,2310,
NMEArossio-carreiras200.json,5361,2307,
NMEAperimetroportalegre200.json,5361,2301,
