NMEAperimetroZI100.json,1765,1071,
NMEArossio-estg100.json,1732,1116,
NMEAzizagZI100.json,1765,1089,
NMEAzigzagcontinente100.json,1171,918,
NMEArossio-atalaiao100.json,1171,936,
NMEArossio-residencia100.json,1765,1119,
NMEAzigzagestadio100.json,1160,978,
