NMEAzigzagportalegre200.json,3365,1944,
NMEArossio-fortios200.json,3365,1908,
NMEArossio-urra200.json,6629,2574,
NMEAzigzagfortios200.json,3365,1932,
NMEArossio-carreiras200.json,3365,1923,
NMEAperimetroportalegre200.json,3365,1920,
