NMEAperimetroZI100.json,2759,1266,
NMEArossio-estg100.json,2714,1305,
NMEAzizagZI100.json,2759,1284,
NMEAzigzagcontinente100.json,11,30,
NMEArossio-atalaiao100.json,2759,1248,
NMEArossio-residencia100.json,2759,1311,
NMEAzigzagestadio100.json,2736,1287,
