Name, Original Size, LZ77 Size, LOOK_AHEAD, SEARCH_SIZE
NMEAmD_35pts_60km.json,928,731,100,100
NMEAmD_35pts_60km.json,928,733,100,110
NMEAmD_35pts_60km.json,928,736,100,120
NMEAmD_35pts_60km.json,928,738,100,130
NMEAmD_35pts_60km.json,928,741,100,140
NMEAmD_35pts_60km.json,928,743,100,150
NMEAmD_35pts_60km.json,928,746,100,160
NMEAmD_35pts_60km.json,928,748,100,170
NMEAmD_35pts_60km.json,928,751,100,180
NMEAmD_35pts_60km.json,928,753,100,190
NMEAmD_35pts_60km.json,928,756,100,200
NMEAmD_35pts_60km.json,928,758,100,210
NMEAmD_35pts_60km.json,928,761,100,220
NMEAmD_35pts_60km.json,928,763,100,230
NMEAmD_35pts_60km.json,928,766,100,240
NMEAmD_35pts_60km.json,928,768,100,250
NMEAmD_35pts_60km.json,928,727,110,100
NMEAmD_35pts_60km.json,928,730,110,110
NMEAmD_35pts_60km.json,928,732,110,120
NMEAmD_35pts_60km.json,928,735,110,130
NMEAmD_35pts_60km.json,928,737,110,140
NMEAmD_35pts_60km.json,928,740,110,150
NMEAmD_35pts_60km.json,928,742,110,160
NMEAmD_35pts_60km.json,928,745,110,170
NMEAmD_35pts_60km.json,928,747,110,180
NMEAmD_35pts_60km.json,928,750,110,190
NMEAmD_35pts_60km.json,928,752,110,200
NMEAmD_35pts_60km.json,928,755,110,210
NMEAmD_35pts_60km.json,928,757,110,220
NMEAmD_35pts_60km.json,928,760,110,230
NMEAmD_35pts_60km.json,928,762,110,240
NMEAmD_35pts_60km.json,928,765,110,250
NMEAmD_35pts_60km.json,928,727,120,100
NMEAmD_35pts_60km.json,928,730,120,110
NMEAmD_35pts_60km.json,928,732,120,120
NMEAmD_35pts_60km.json,928,735,120,130
NMEAmD_35pts_60km.json,928,737,120,140
NMEAmD_35pts_60km.json,928,740,120,150
NMEAmD_35pts_60km.json,928,742,120,160
NMEAmD_35pts_60km.json,928,745,120,170
NMEAmD_35pts_60km.json,928,747,120,180
NMEAmD_35pts_60km.json,928,750,120,190
NMEAmD_35pts_60km.json,928,752,120,200
NMEAmD_35pts_60km.json,928,755,120,210
NMEAmD_35pts_60km.json,928,757,120,220
NMEAmD_35pts_60km.json,928,760,120,230
NMEAmD_35pts_60km.json,928,762,120,240
NMEAmD_35pts_60km.json,928,765,120,250
NMEAmD_35pts_60km.json,928,753,130,100
NMEAmD_35pts_60km.json,928,756,130,110
NMEAmD_35pts_60km.json,928,758,130,120
NMEAmD_35pts_60km.json,928,761,130,130
NMEAmD_35pts_60km.json,928,763,130,140
NMEAmD_35pts_60km.json,928,766,130,150
NMEAmD_35pts_60km.json,928,768,130,160
NMEAmD_35pts_60km.json,928,771,130,170
NMEAmD_35pts_60km.json,928,773,130,180
NMEAmD_35pts_60km.json,928,776,130,190
