Name, Original Size, LZ77 Size, LOOK_AHEAD, SEARCH_SIZE
NMEApD_50pts_1km.json,964,748,100,100
NMEApD_50pts_1km.json,964,750,100,110
NMEApD_50pts_1km.json,964,753,100,120
NMEApD_50pts_1km.json,964,755,100,130
NMEApD_50pts_1km.json,964,758,100,140
NMEApD_50pts_1km.json,964,760,100,150
NMEApD_50pts_1km.json,964,763,100,160
NMEApD_50pts_1km.json,964,765,100,170
NMEApD_50pts_1km.json,964,768,100,180
NMEApD_50pts_1km.json,964,770,100,190
NMEApD_50pts_1km.json,964,773,100,200
NMEApD_50pts_1km.json,964,775,100,210
NMEApD_50pts_1km.json,964,778,100,220
NMEApD_50pts_1km.json,964,780,100,230
NMEApD_50pts_1km.json,964,783,100,240
NMEApD_50pts_1km.json,964,785,100,250
NMEApD_50pts_1km.json,964,748,110,100
NMEApD_50pts_1km.json,964,750,110,110
NMEApD_50pts_1km.json,964,753,110,120
NMEApD_50pts_1km.json,964,755,110,130
NMEApD_50pts_1km.json,964,758,110,140
NMEApD_50pts_1km.json,964,760,110,150
NMEApD_50pts_1km.json,964,763,110,160
NMEApD_50pts_1km.json,964,765,110,170
NMEApD_50pts_1km.json,964,768,110,180
NMEApD_50pts_1km.json,964,770,110,190
NMEApD_50pts_1km.json,964,773,110,200
NMEApD_50pts_1km.json,964,775,110,210
NMEApD_50pts_1km.json,964,778,110,220
NMEApD_50pts_1km.json,964,780,110,230
NMEApD_50pts_1km.json,964,783,110,240
NMEApD_50pts_1km.json,964,785,110,250
NMEApD_50pts_1km.json,964,748,120,100
NMEApD_50pts_1km.json,964,750,120,110
NMEApD_50pts_1km.json,964,753,120,120
NMEApD_50pts_1km.json,964,755,120,130
NMEApD_50pts_1km.json,964,758,120,140
NMEApD_50pts_1km.json,964,760,120,150
NMEApD_50pts_1km.json,964,763,120,160
NMEApD_50pts_1km.json,964,765,120,170
NMEApD_50pts_1km.json,964,768,120,180
NMEApD_50pts_1km.json,964,770,120,190
NMEApD_50pts_1km.json,964,773,120,200
NMEApD_50pts_1km.json,964,775,120,210
NMEApD_50pts_1km.json,964,778,120,220
NMEApD_50pts_1km.json,964,780,120,230
NMEApD_50pts_1km.json,964,783,120,240
NMEApD_50pts_1km.json,964,785,120,250
NMEApD_50pts_1km.json,964,774,130,100
NMEApD_50pts_1km.json,964,777,130,110
NMEApD_50pts_1km.json,964,779,130,120
NMEApD_50pts_1km.json,964,782,130,130
NMEApD_50pts_1km.json,964,784,130,140
NMEApD_50pts_1km.json,964,787,130,150
NMEApD_50pts_1km.json,964,789,130,160
NMEApD_50pts_1km.json,964,792,130,170
NMEApD_50pts_1km.json,964,794,130,180
NMEApD_50pts_1km.json,964,797,130,190
NMEApD_50pts_1km.json,964,799,130,200
NMEApD_50pts_1km.json,964,802,130,210
NMEApD_50pts_1km.json,964,804,130,220
NMEApD_50pts_1km.json,964,807,130,230
NMEApD_50pts_1km.json,964,809,130,240
NMEApD_50pts_1km.json,964,812,130,250
NMEApD_50pts_1km.json,964,771,140,100
NMEApD_50pts_1km.json,964,773,140,110
NMEApD_50pts_1km.json,964,776,140,120
NMEApD_50pts_1km.json,964,778,140,130
NMEApD_50pts_1km.json,964,781,140,140
NMEApD_50pts_1km.json,964,783,140,150
NMEApD_50pts_1km.json,964,786,140,160
NMEApD_50pts_1km.json,964,788,140,170
NMEApD_50pts_1km.json,964,791,140,180
NMEApD_50pts_1km.json,964,793,140,190
NMEApD_50pts_1km.json,964,796,140,200
NMEApD_50pts_1km.json,964,798,140,210
NMEApD_50pts_1km.json,964,801,140,220
NMEApD_50pts_1km.json,964,803,140,230
NMEApD_50pts_1km.json,964,806,140,240
NMEApD_50pts_1km.json,964,808,140,250
NMEApD_50pts_1km.json,964,767,150,100
NMEApD_50pts_1km.json,964,770,150,110
NMEApD_50pts_1km.json,964,772,150,120
NMEApD_50pts_1km.json,964,775,150,130
NMEApD_50pts_1km.json,964,777,150,140
NMEApD_50pts_1km.json,964,780,150,150
NMEApD_50pts_1km.json,964,782,150,160
NMEApD_50pts_1km.json,964,785,150,170
NMEApD_50pts_1km.json,964,787,150,180
NMEApD_50pts_1km.json,964,790,150,190
NMEApD_50pts_1km.json,964,792,150,200
NMEApD_50pts_1km.json,964,795,150,210
NMEApD_50pts_1km.json,964,797,150,220
NMEApD_50pts_1km.json,964,800,150,230
NMEApD_50pts_1km.json,964,802,150,240
NMEApD_50pts_1km.json,964,805,150,250
NMEApD_50pts_1km.json,964,767,160,100
NMEApD_50pts_1km.json,964,770,160,110
NMEApD_50pts_1km.json,964,772,160,120
NMEApD_50pts_1km.json,964,775,160,130
NMEApD_50pts_1km.json,964,777,160,140
NMEApD_50pts_1km.json,964,780,160,150
NMEApD_50pts_1km.json,964,782,160,160
NMEApD_50pts_1km.json,964,785,160,170
NMEApD_50pts_1km.json,964,787,160,180
NMEApD_50pts_1km.json,964,790,160,190
NMEApD_50pts_1km.json,964,792,160,200
NMEApD_50pts_1km.json,964,795,160,210
NMEApD_50pts_1km.json,964,797,160,220
NMEApD_50pts_1km.json,964,800,160,230
NMEApD_50pts_1km.json,964,802,160,240
NMEApD_50pts_1km.json,964,805,160,250
NMEApD_50pts_1km.json,964,767,170,100
NMEApD_50pts_1km.json,964,770,170,110
NMEApD_50pts_1km.json,964,772,170,120
NMEApD_50pts_1km.json,964,775,170,130
NMEApD_50pts_1km.json,964,777,170,140
NMEApD_50pts_1km.json,964,780,170,150
NMEApD_50pts_1km.json,964,782,170,160
NMEApD_50pts_1km.json,964,785,170,170
NMEApD_50pts_1km.json,964,787,170,180
NMEApD_50pts_1km.json,964,790,170,190
NMEApD_50pts_1km.json,964,792,170,200
NMEApD_50pts_1km.json,964,795,170,210
NMEApD_50pts_1km.json,964,797,170,220
NMEApD_50pts_1km.json,964,800,170,230
NMEApD_50pts_1km.json,964,802,170,240
NMEApD_50pts_1km.json,964,805,170,250
NMEApD_50pts_1km.json,964,767,180,100
NMEApD_50pts_1km.json,964,770,180,110
NMEApD_50pts_1km.json,964,772,180,120
NMEApD_50pts_1km.json,964,775,180,130
NMEApD_50pts_1km.json,964,777,180,140
NMEApD_50pts_1km.json,964,780,180,150
NMEApD_50pts_1km.json,964,782,180,160
NMEApD_50pts_1km.json,964,785,180,170
NMEApD_50pts_1km.json,964,787,180,180
NMEApD_50pts_1km.json,964,790,180,190
NMEApD_50pts_1km.json,964,792,180,200
NMEApD_50pts_1km.json,964,795,180,210
NMEApD_50pts_1km.json,964,797,180,220
NMEApD_50pts_1km.json,964,800,180,230
NMEApD_50pts_1km.json,964,802,180,240
NMEApD_50pts_1km.json,964,805,180,250
NMEApD_50pts_1km.json,964,767,190,100
NMEApD_50pts_1km.json,964,770,190,110
NMEApD_50pts_1km.json,964,772,190,120
NMEApD_50pts_1km.json,964,775,190,130
NMEApD_50pts_1km.json,964,777,190,140
NMEApD_50pts_1km.json,964,780,190,150
NMEApD_50pts_1km.json,964,782,190,160
NMEApD_50pts_1km.json,964,785,190,170
NMEApD_50pts_1km.json,964,787,190,180
NMEApD_50pts_1km.json,964,790,190,190
NMEApD_50pts_1km.json,964,792,190,200
NMEApD_50pts_1km.json,964,795,190,210
NMEApD_50pts_1km.json,964,797,190,220
NMEApD_50pts_1km.json,964,800,190,230
NMEApD_50pts_1km.json,964,802,190,240
NMEApD_50pts_1km.json,964,805,190,250
NMEApD_50pts_1km.json,964,767,200,100
NMEApD_50pts_1km.json,964,770,200,110
NMEApD_50pts_1km.json,964,772,200,120
NMEApD_50pts_1km.json,964,775,200,130
NMEApD_50pts_1km.json,964,777,200,140
NMEApD_50pts_1km.json,964,780,200,150
NMEApD_50pts_1km.json,964,782,200,160
NMEApD_50pts_1km.json,964,785,200,170
NMEApD_50pts_1km.json,964,787,200,180
NMEApD_50pts_1km.json,964,790,200,190
NMEApD_50pts_1km.json,964,792,200,200
NMEApD_50pts_1km.json,964,795,200,210
NMEApD_50pts_1km.json,964,797,200,220
NMEApD_50pts_1km.json,964,800,200,230
NMEApD_50pts_1km.json,964,802,200,240
NMEApD_50pts_1km.json,964,805,200,250
NMEApD_50pts_1km.json,964,767,210,100
NMEApD_50pts_1km.json,964,770,210,110
NMEApD_50pts_1km.json,964,772,210,120
NMEApD_50pts_1km.json,964,775,210,130
NMEApD_50pts_1km.json,964,777,210,140
NMEApD_50pts_1km.json,964,780,210,150
NMEApD_50pts_1km.json,964,782,210,160
NMEApD_50pts_1km.json,964,785,210,170
NMEApD_50pts_1km.json,964,787,210,180
NMEApD_50pts_1km.json,964,790,210,190
NMEApD_50pts_1km.json,964,792,210,200
NMEApD_50pts_1km.json,964,795,210,210
NMEApD_50pts_1km.json,964,797,210,220
NMEApD_50pts_1km.json,964,800,210,230
NMEApD_50pts_1km.json,964,802,210,240
NMEApD_50pts_1km.json,964,805,210,250
NMEApD_50pts_1km.json,964,767,220,100
NMEApD_50pts_1km.json,964,770,220,110
NMEApD_50pts_1km.json,964,772,220,120
NMEApD_50pts_1km.json,964,775,220,130
NMEApD_50pts_1km.json,964,777,220,140
NMEApD_50pts_1km.json,964,780,220,150
NMEApD_50pts_1km.json,964,782,220,160
NMEApD_50pts_1km.json,964,785,220,170
NMEApD_50pts_1km.json,964,787,220,180
NMEApD_50pts_1km.json,964,790,220,190
NMEApD_50pts_1km.json,964,792,220,200
NMEApD_50pts_1km.json,964,795,220,210
